Commentaire ID,Texte du commentaire
Ugzno2QXPiMs4gelYWR4AaABAg,"Affreux de haine ces pseudos journaleux plus wok que journaleux…impossible de dire journaliste… ils n arrivent pas a entendre que sa couleur on s en fiche ! Si ca représente bellement la france mais non… c est la banlieue culture minable… un mc solar OUI ! Rien a voir en poésie.. IAM oui, magnifique! Ca c est de la banlieux culture de haut niveau ! Si les étrangers adorent Aya, c est pour sa musique qui est top et non pour ses paroles minables que personne ne comprend ! Soyez honnête un peu !"
Ugxp_k_oz9zZTzlenTR4AaABAg,ON PEUT NE PAS AVOIR DES GOUTS DE MEREERDE et NE PAS ETRE COMME LES RACISTES DU RN
UgxCwKy8cWvMSgEINWx4AaABAg,"Quel sang froid, face à cette ménagerie !"
UgySjfOSDRt657gExul4AaABAg,Une hyène... 😂😂 Trace de pneu!
UgyWQuo_zu8a2SEBBH54AaABAg,Bardella president ou marine sauve la france.
UgxPojtVgZKgyXmEKCZ4AaABAg,chiiffre du sondage : 73%<br>chiffre de Bardella : 80%<br>chiffre de Lemoine : 60%<br>qui dit mieux ? 😂
UgzPbgr0G-cKnsIQccJ4AaABAg,Bardella devrait vendre des bibles et des sneakers comme Trump.
UgxSZ_KmXYnWehPWB1p4AaABAg,Le racisme
Ugy6-TsK3jtrxDSONHh4AaABAg,Force au type quelle a taper 😂 tendax la nouvelles edit piaf😂
Ugxo2qOVsweLHRT6nRR4AaABAg,Ses quand même d’une violence incroyable ses débats…<br>Couleur de peau <br>Préjugés <br><br>Faites une pause deux minutes <br>…<br>Aya nakamura et certainement très connu mais ses certainement pas l’image que l’on veut au j.0<br>Elle change ses chansons pas de soucis <br>Elle fais se qu’elle veut pas de soucis <br>Elle est une femme pas de soucis <br>Mais franchement … elle va chanter dans un registre qui n’est pas le sien…<br>Pas besoin dans faire tout un plat . Ses juste nôtre gouvernement qui cherche à faire des histoires pour rien comme sa dans le fond on parle pas des réel problème du pays 🤣. Et sa marche parfaitement.
Ugyu6QxMt8SHU59ay7t4AaABAg,Vivement la fin de cette polémique nulle. Oui sa musique c&#39;est de la soupe indigeste mais je me fiche de qui va chanter aux JO.
Ugzu5f7NHWN_js6Bk8F4AaABAg,"Mais quel bande de focus.  C&#39;est de la merde. Point. Artistiquement pauvre. Zéro.  Pas de débat.  Et on sort la carte du racisme, non non c&#39;est juste mauvais ! Tres mauvais."
UgyWGE_Ia8jw4dLtXox4AaABAg,"Six minutes pour Aya Nakamura, une minute de bémol calme de Jordan Bardella."
UgxiHaT4m8LskPKAa_x4AaABAg,"La mauvaise foi des animateurs! 😂😂😂 Ils sont remontés comme des horloges et voudraient surtout que Bardella arrête de dire des choses sensées sur ce plateau! Faites-le taire, quelqu&#39;un!"
UgwOY7nt0fftXZuC30h4AaABAg,"Voici donc notre nouvelle Marianne! Vulgaire et violente, mais elle ratisse large, c&#39;est ce qui compte."
UgxHIGs_FkNab2IhPYd4AaABAg,"Le pire dans tout ça c&#39;est que maintenant si tu est pas pour elle , tu passe pour un raciste, mais je m&#39;en tape moi qu&#39;elle soit noire, j&#39;ai jamais voté RN et c&#39;est pas demain la veille que ça arrivera donc ça,   JE M&#39; EN TAPE !!!!! le soucis c&#39;est qu’elle est  nulle et qu&#39;elle chante de la M..... et tiens voila en résumé ce que je pense :    <a href=""https://www.youtube.com/watch?v=QBxtqYyBU_Y"">https://www.youtube.com/watch?v=QBxtqYyBU_Y&amp;ab_channel=PianoJazzConcept</a>"
UgyljBuom1x6iNaKXgl4AaABAg,"Le président Macron et son entourage ont compris qu&#39;ils avaient besoin d&#39;Aya pour honorer Édith et sauver la scène française avec une vraie star,🤞🏻Si tu ne veux pas d&#39;Aya, va créer ton propre monde, sinon,  TENSION ça va ? 😊☺️☺️"
UgwZfOVCEu0D1BQ98yB4AaABAg,Intéressant article paru ce matin sur le site de BFMTV qui publie les âges moyens des auditeurs de 21 stations françaises. La radio aux auditeurs les plus âgés ? France Musique avec 64 ans de moyenne d&#39;âge. <br><br>évidemment que les auditeur de RTL on voté nom c&#39;est que des vieux
UgzLvgvL4gluDjI9iOJ4AaABAg,Comparer aya à Gainsbourg…
Ugz4PQqfqF68-gYLlol4AaABAg,Émission de gauchistes détestable.
UgzRpsqCuEuTPrwGKVF4AaABAg,Bardella  qui regarde son tel pour savoir quoi répondre à la question posée<br>« Maman Marine qu’est ce qui faut que je dise ??? »
Ugxl-lH3hkme4fvdODJ4AaABAg,Vive Aya et Rn au Faya
UgwlJ-54eS2ZB2Ywqip4AaABAg,France raciste
UgyX89T8JOXfBqoWLd94AaABAg,Les jeux olympiques son mondial donc même si sa ce passe en France cette femme à plus que sa place...elle représente la France et le Monde
UgwZdsbBl5xFDXtEcXp4AaABAg,"On va peut-être se prendre une bombe nucléaire sur le coin de la gueule mais tout le monde parle d’une chanteuse , enfin surtout les racistes. Au passage les racistes Edith Piaf est d’origine maghrébine ."
UgzOihachYSdM9X2i0d4AaABAg,"Ah… les gauchos sont de sortie… c’est o vous , totalement hors de la réalité !!!!!! Pauvre France… Mon soutien à Bardella…"
UgzHvD-Nz6vsruLNBU54AaABAg,"Je ne pense pas que ça vienne de son origine. Si on avait choisit Chimène Badi personne n’aurait bronché. Et elle aurait magnifiquement chanté, contrairement à Aya Nakamura qui ne sait pas chanter sans autotune."
Ugxw3iApH94fN5tvHrB4AaABAg,"aya j aime pas trop vulgaire <a href=""UCkszU2WH9gy1mb0dV-11UJg/2sIfY8vIG8z96ALulYDQDQ""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/2sIfY8vIG8z96ALulYDQDQ""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/2sIfY8vIG8z96ALulYDQDQ""></a>"
UgwH9lktXW2NwXOvg514AaABAg,aya c est un trasgenre
Ugz48FgeiKIRQ4uU0gV4AaABAg,"Elle est vulgaire. Très, très, très vulgaire. Elle chante ?"
UgxevxLppdQIO2praut4AaABAg,Mais ne perdons pas de temps à tenter  de justifier  ce choix  face aux  énergumènes du front nationale ! C&#39;est offrir une tribune supplémentaire à leurs idées nauséabondes .Tout leurs est bon pour occuper le devant de la scènes. Vivement qu&#39;ils soient &quot; grand- remplacés.!😂
Ugyx5F0WkkMLLHFCD8J4AaABAg,Aya pour les JO❤
Ugz0RnrMYeH8ThwpXCF4AaABAg,Il la voit où la misogynie dans le discours de MLP ?<br>Faut arrêter la drogue chez les journaleux !
UgxW0kYybIMrdEaU7-14AaABAg,"Quand c&#39;est Gérard Depardieu ça passe crème: il faut séparer l&#39;artiste et son œuvre. Mais quand c&#39;est Aya Nakamura, là ça ne marche plus. Les propos de ce plateau télé sont racistes et misogynes."
UgwMRPEMRb33X_qO8Kp4AaABAg,"J&#39;ai écouté l&#39;interview sur France Inter et ce qui m&#39;étonne (pas) c&#39;est l&#39;absence du passage de Mme Lepen lorsqu&#39;elle dit et donc le reconnait,  que Aya Nakamura est &quot;française&quot;!"
UgyR_IwGH_Tpc3cr2tV4AaABAg,triste génération triste occident
Ugx99hc59WWVu62gf2R4AaABAg,"<a href=""https://www.youtube.com/watch?v=4UyHPu5rPL4&amp;t=280"">4:40</a> les termes 👏👏"
Ugz8nWG5BgRlA9fWjwF4AaABAg,Alors pour les fans de Nakamura ce que je peux dire c&#39;est que sa musique son langage sorte de rue droits d&#39;une poubelle c&#39;est une langue qui a été inventé à travers un largo de cité vous savez là où pousse la racaille comme des champignons vous savez ce qui foutent la merde dans notre pays la camorra représente tout à fait ce milieu et dire que ça c&#39;est francophone non mais on se fout de la gueule de qui prenez plutôt Julien Doré qui lui représente bel et bien la France et qui est merveilleux au moins lui il fait quelque chose pour les animaux Émilie pour les animaux il sert à quelque chose il donne même une part de son cachet pour les associations plutôt qu&#39;une la camorra qui montre son cul qui habillé de façon vulgaire on dirait une p*** excusez-moi de vous le dire et deuxièmement elle chante avec des paroles complètement m&#39;est sorti de nulle part non elle représente rien du tout cette nana c&#39;est encore la connerie française de nos politiciens de croire que celle-ci exceptionnelle ah bon depuis quand la merde 💩💩 était exceptionnelle 😡 pauvre les Français eux-mêmes se laissent berner par ces racailles sortie des cités et d&#39;ailleurs il ne reconnaissent même plus leur propre France et ne la respecte même plus d&#39;ailleurs moi je la pleure cette France
Ugxl7omX9kQnMRp_K4t4AaABAg,Moi je trouve que franchement elle bousille la langue française notre belle langue de culture elle fout la merde dans la langue française et deuxièmement je trouve que sa langue c&#39;est une langue caca quoi un qui sort de nulle part et de rien une langue complètement inventif et vulgaire qui ne ressemble à rien s&#39;éclipse sont vulgaires on comprend rien du tout à ce qu&#39;elle dit parce que en fin de compte c&#39;est une langue qui n&#39;existe même pas c&#39;est une langue jargon cité vous voyez ce que je veux dire urbain comme on dit là où il y a toute la racaille c&#39;est vraiment ce genre de de jargon quoi le jargon racaille quoi on peut pas dire mieux c&#39;est dommage pour la langue française merde alors on est encore en France on est encore chez nous alors qu&#39;il nous respecte qui respecte notre langue française et je trouve qu&#39;il ne faut pas la prendre pour les jeux olympiques parce que ça c&#39;est vraiment une salissure pour la France désolé déjà ses chansons sont nulles et représente rien non aucun style moi personnellement j&#39;adhère pas recette chanteuse Isou du milieu défavorable genre cité là où on chanteLaura pain un langage violent est minable un langage de poubelle parce que le rap c&#39;est vraiment des paroles de poubelle quoi et de violence de gens qui ne s&#39;intègrent pas et qui sont juste là pour foutre la merde et ça se sent dans leur musique si on peut appeler ça de la musique et je n&#39;aime pas du tout alors ce qui approuve ça je pense qu&#39;on peut dire que c&#39;est des des sacrés cons facho communiste qui ne défend sur sa des hypocrites vendue😡😡😡💩
Ugx77zOpd_uYOyemJRV4AaABAg,Moi pour être honnête je trouve que c&#39;est honteux de prendre une personne qui représente les cités et qui représentent le côté urbain des cités c&#39;est une honte pour le même domaine pas étonnant si on perd toutes les années l&#39;Eurovision de la chanson puisque de toute façon non seulement on n&#39;est pas moderne mais en plus on prend que des étrangers pour représenter la France qui fait que la France n&#39;a plus d&#39;identité mais jusqu&#39;où ça va je trouve que c&#39;est honteux et ça c&#39;est politique il aurait fallu prendre des Français point bart
UgxAqD3ia1FQYBkQVU54AaABAg,Il est très arrogant 😢
UgzJjX5pMculu1QUj_p4AaABAg,C à vous ...non C à eux ...à la la
UgyOgyPG82HqEg5HgLN4AaABAg,Et vous bardella sur vos propos de la ville de Trappes la dessus fermer votre bouche ok merci raciste
UgyljxMz3Nc_DN1NFFx4AaABAg,"Au RN ont relève comme inéligible à représenter la France une femme condamnée pour violences conjugales… pour une fois qu’une femme ne c’est pas laissé tabassée sans répliquer. Au RN ils veulent les femmes au foyer, et qui ne répliquent pas quand on les frappe. Super le RN 👏 👏. Bon ils avaient déjà voté en partie contre l’IVG dans la constitution. Affligeant"
UgziAH-WIUgoMCpUpwx4AaABAg,Une femme pirate qui représente la France pour un évènement mondial 🤡🤡
UgyXQ5-hLtYIUnbvvWd4AaABAg,Voila celle qui va représenter la france ! Le grand remplacement que Macron veux nous imposer
UgzQaC4sgU_5MhC3Ph94AaABAg,"les médias ils deviennent détestables.. on paye des gamins qui sont pas fichu de discuter ou débattre de manière equitable... j&#39;était de gauche mais comme pas mal de monde, les médias corrompus, des présidents qui ont peur d&#39;affronter la réalité et qui prennent mauvaises décision sur mauvaise décision m&#39;ont dégoutés, mon vote pars pour le RN aux prochaines élections, et eux au moins qu&#39;on les apprécies ou non ils ont des idées differentes et ils comptent agir.. quand on compare a macron qui veut faire entrer la france en guerre avec la russie, et qui a creusé la dette française (en brûlant les billets peut être qui sait, moi je les ai pas vu les milliard hein) on voit bien que ça marche pas... je pense que le RN fait partit des moins pires, en tout cas la gauche c&#39;est finis pour moi, on s&#39;est assez fait prendre pour des debiles"
Ugxo0qDyMTDgpKT77Nx4AaABAg,Aya est une aristocrate
UgzGM2dojZJUN0ig9el4AaABAg,La mauvaise fois du plateau est édifiante ! Cette émission est vraiment à vomir. C’est du sectarisme pur et dur. Il faut aimé Aya. Point. C a vous ne se rend même pas compte de la déconnexion envers le peuple. 63% des Français ne la veulent pas ! Et le chroniqueur qui ne parle que de la presse de gauche. Mauvaise fois et mauvaise fois puissance 1000 ! 🤮
UgxiaDgXb2SgGZ-23Rh4AaABAg,"La grosse merde R.N. bien puante est le seul problème !!! Niquez vous, les sales racistes"
UgzroN3a1oV4ZJBNQtN4AaABAg,&quot;Humm djaja j&#39;aime bien djaja jaime bien dadou j&#39;aime bien sms&quot;
UgzDpnFJV0oSY-u-n2x4AaABAg,"😂😂😂😂😂😂Pauvre  Édith piaf,  elle doit se retourner dans sa tombe au Paire Lachaise ❤❤❤❤❤❤elle qui chantait sans artifice et si bien, on compreait ce qu&#39;elle chantait, hors que la Guenon😂😂😂😂😂😂Horreur absolu 😂😂😂😂😂😂bravo encore les Micron"
UgyJITEEcHhAuEUNBJB4AaABAg,"Aya Nakamura est une immense artiste qui n&#39;a pas à rougir devant Bach, Mozart ou Beethoven... Dans 300 ans, on continuera d&#39;écouter ses magnifiques chansons comme on écoute aujourd&#39;hui l’œuvre de ces compositeurs de génie. Si on prend la peine d&#39;écouter ses compositions, on réalise que leur esthétique, leurs complexités technique et harmonique font d&#39;elles les égales contemporaines des préludes de Chopin, de la Mephisto-Valse de Franz Liszt ou encore de la symphonie inachevée de Franz Schubert."
UgyXynRsYThiUAGiyIt4AaABAg,"Il n’a même pas d’argument, piégé dans son propre orgueil, M. BARDELLA issu aussi de l’immigration. Incroyable !"
Ugxkf7UoZUBfLqPKlat4AaABAg,"Excusez moi mais on peut pas nier que y a toujours au moins 1 couplet qui ne signifie rien. On ne peut pas nier qu&#39;oralement on ne comprend pas ce qu&#39;elle dit. <br><br>C&#39;est pas parce qu&#39;elle est connue ailleurs que ça veut dire que ses chansons représentent la langue française, ça signifie juste que c&#39;est très commercial, et ses chansons sont entraînantes mais ne veulent rien dire. <br><br>Puis bon si Aya Nakamura c&#39;est l&#39;avenir de la langue française (qui évolue), on a du souci à se faire. Elle ne l&#39;a fait pas évoluer elle l&#39;appauvrit nuance. <br>Quant aux journalistes leur seul argument &quot;c&#39;est parce qu&#39;elle est noire?&quot; On sent qu&#39;ils ont bossé dur leur sujet."
UgyNI6cxAHlfzQZbwhp4AaABAg,"Déjà les ayant droit avait déjà décidé en coulisse avec les concernés...de qui chanterai  quoi depuis très longtemps cela ne date pas d&#39;hier mais encore une fois certaines personnes malveillantes veulent toujours lancer des polémiques c&#39;est quotidien en France... ça ridiculise plus qu&#39;autre chose ça ne fait pas avancer... ça montre encore une fois la face cachée de certains français...en plus les JO c&#39;est quoi ??? Ça changera quoi dans nos vies??? Que se soit pierre Paul jacques ou un martien qui chante...les problèmes des français resteront les mêmes 😂😢...,chômage, inflation et j&#39;en passe<br><br>Ridicule... sachant qu&#39;un pays qui organise des jo en général le après ça peut être la cata... sachant toutes les dépenses faites pour cette événement franchement la bêtise humaine m&#39;étonne même plus..."
Ugy8aviR3jhkCQQqO6p4AaABAg,"Dire que Aya est vulgaire avec ses tenue,c&#39;est une insulte pour l&#39;elegance Francaise (Paco Rabanne, Givenchy et Jacquemus font partie des créateurs qui l&#39;habillent. Aya Nakamura,)😅😅😊😊"
Ugxk8dVNjRbsIQ5aHyd4AaABAg,Les ayants droits savent qu&#39;ils passeront pour des racistes s&#39;ils se disent contre 😢
Ugx77xWBqofuyo578f14AaABAg,"OK , pour Edith Piaf, dans son répertoire, sans Sabir, avec toute simplicité, et bien habillé e"
UgzkzdcYMvZVUwL_1Ph4AaABAg,"🎉 c&#39;est une fête artistique d&#39;ouverture des JO, quel enjeu WAOW c&#39;est incompréhensible que certains puissent faire deux semaines dessus 😂"
Ugx43zpTTcpaz7Abt0R4AaABAg,Un embuscade..... tendue par des  richissimes  et  journaleux  politiquement corrects ....
UgziUoSV4ME9kjt8pgl4AaABAg,"C’était très drôle cette réponse de Bardella, les fachos de l’extrême droite sont tellement lâches. Il aurait peut être même été mieux qu’il dise qu’ils ne voulait pas d’elle comme chanteur parce qu’elle est noire."
UgyUVwB5bXXPJfo_g2h4AaABAg,Mais au fait ; Piaf ce n est pas cette personne qui a un peu oublié de resister !? <br>Ce n est forcément la meilleure représentation de nos extraordinaires &quot; valeurs&quot; ( dont je ne connais pas vraiment la liste exhaustive je dois avouer .. ) .
Ugyjabghp-CHE3E0Upt4AaABAg,Cette émission est une des pires du service public !
